Race,Gender,Ethnicity,BeginDate,EndDate,LOS,AA,Wellness,SSM,VITotal,VIFamily,VISingle,VIHistory,VIRisk,VIDaily,VIWellness,VIFamilyUnit,Outcome,HousingPlacement,Family,JobPlacement,JobTraining,CriminalHistory,Issues,ChronicHomeless,CaseMgmt,PartnerServices,Recidivism,AgeEntry,AgeExit,IssueScore,CrimeScore,Exit,EarnedExit,BenefitsExit,PSH,HPOutcome
0,0,0,6/11/2013,9/17/2013,98,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,42,0,39,39,36,3,0,0,0,0,0
0,1,0,11/20/2013,2/28/2014,100,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,0,0,1,1,18,5,0,47,47,3,0,300,0,0,0,0
0,1,1,6/12/2013,7/2/2013,20,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,2,0,33,34,6,0,0,0,0,0,0
1,1,0,9/16/2014,11/21/2014,66,0,0,-99,6,0,0,0,2,2,1,1,1,1,1,0,0,0,1,0,7,2,0,46,46,22,0,0,0,0,1,1
0,0,0,9/16/2014,11/21/2014,66,0,0,-99,6,0,0,0,2,2,1,1,-99,1,1,0,0,0,1,0,1,1,0,38,38,10,0,260,0,0,0,1
0,0,1,6/14/2013,7/29/2013,45,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,66,0,36,36,7,1,0,0,0,0,0
1,1,1,6/14/2013,6/15/2013,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,1,0,1,1,31,31,4,2,0,0,0,0,0
0,0,0,1/13/2014,1/14/2014,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,1,1,0,0,0,54,54,5,0,710,0,0,0,1
0,0,0,6/17/2013,7/1/2013,14,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,1,0,0,38,38,27,0,0,0,0,0,0
1,0,0,8/5/2013,11/28/2013,115,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,1,0,0,0,1,0,12,16,0,33,33,18,0,600,0,1,0,1
1,1,0,7/17/2013,7/28/2014,376,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,1,0,1,0,0,9,0,21,22,12,0,0,0,1,0,1
1,1,0,6/17/2013,4/2/2014,289,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,20,1,0,29,30,0,0,800,800,0,0,0
0,1,0,6/17/2013,10/22/2013,127,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,0,1,1,0,2,4,0,35,35,8,4,0,0,0,0,0
1,1,0,11/26/2013,2/11/2014,77,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,0,7,1,1,41,41,5,4,0,0,0,0,0
0,1,0,8/8/2013,9/5/2013,28,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,1,4,5,1,58,58,15,0,0,0,0,0,0
1,1,0,6/18/2013,8/13/2013,56,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,0,0,29,0,54,55,13,2,0,0,0,0,1
0,1,0,7/24/2014,11/14/2014,113,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,2,0,19,19,3,3,0,0,0,0,0
0,0,1,6/19/2013,6/24/2013,5,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,0,0,0,0,26,26,3,0,0,0,0,0,1
0,0,1,6/19/2013,6/24/2013,5,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0
1,0,0,6/6/2014,9/10/2014,96,0,0,-99,8,0,0,0,4,1,3,0,1,1,0,0,0,0,1,1,8,5,0,34,34,15,0,1721,0,1,0,1
1,0,1,7/26/2013,2/23/2014,212,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,8,81,1,46,47,37,3,864,0,0,0,0
0,1,0,6/21/2013,8/21/2013,61,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,6,1,44,44,40,2,0,0,0,0,0
0,1,1,6/20/2013,7/26/2013,36,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,3,4,0,24,24,7,4,0,0,0,0,0
0,1,1,7/10/2013,1/16/2014,190,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,12,0,1,31,31,98,4,0,0,0,0,0
1,1,0,6/20/2013,12/5/2013,168,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,1,1,1,0,14,2,0,31,32,5,1,1200,1200,0,0,0
0,0,0,3/20/2014,4/23/2014,34,0,0,-99,4,0,0,0,2,0,2,0,-1,0,0,0,0,1,1,0,0,0,1,43,43,22,2,824,0,0,0,0
0,0,0,6/25/2013,10/5/2013,102,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,0,0,0,12,0,42,42,0,4,0,0,0,0,0
0,1,0,6/24/2013,8/15/2013,52,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,1,0,8,0,0,50,50,6,0,1181,0,1,0,1
0,0,1,6/21/2013,9/20/2013,91,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,3,0,43,43,29,1,0,0,0,0,0
0,0,0,3/3/2014,4/23/2014,51,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,0,1,24,24,16,1,0,0,1,0,0
0,1,1,7/5/2013,7/13/2013,8,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,1,1,34,34,26,2,0,0,0,0,0
0,1,0,8/8/2013,6/19/2014,315,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,1,1,1,0,0,2,0,47,48,3,1,0,0,0,0,1
1,1,0,7/17/2013,2/28/2014,226,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,1,0,0,0,1,0,8,1,0,27,28,2,0,800,0,1,0,1
1,0,0,7/17/2013,2/28/2014,226,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,1,0,0,0,0,0,20,78,0,24,25,0,0,2150,0,2,0,1
1,0,0,8/6/2013,3/20/2014,226,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,0,0,1,0,13,38,0,25,26,9,0,0,0,1,0,0
0,1,1,7/23/2013,8/18/2013,26,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,1,1,0,1,1,27,27,16,1,0,0,0,0,1
0,0,0,6/25/2013,7/25/2013,30,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,0,1,0,7,10,0,34,34,16,0,0,0,0,0,1
0,1,1,8/16/2013,10/18/2013,63,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,0,1,1,0,5,0,0,40,40,5,3,1600,1600,0,0,0
0,1,1,7/17/2013,9/11/2013,56,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,2,1,1,23,23,17,0,0,0,0,0,0
0,1,0,6/25/2013,7/3/2013,8,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,2,0,56,56,7,0,0,0,0,0,0
0,0,1,6/5/2014,7/21/2014,46,0,0,-99,9,0,0,0,3,2,4,0,-1,0,0,0,0,1,1,1,3,20,0,26,26,7,4,721,0,1,0,0
0,1,1,7/28/2014,12/18/2014,143,0,0,-99,5,0,0,0,0,3,2,0,1,1,1,0,0,0,1,0,0,0,0,27,27,2,0,1432,0,1,0,1
0,0,1,7/28/2014,12/18/2014,143,0,0,-99,5,0,0,0,0,3,2,0,1,1,1,0,0,0,1,0,8,8,0,26,26,5,0,0,0,1,0,1
0,1,1,6/27/2013,8/6/2013,40,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,1,0,1,0,20,20,21,0,0,0,0,0,0
0,0,1,8/12/2013,11/1/2013,81,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,1,1,0,10,1,0,24,24,23,4,1600,1600,1,0,1
0,0,0,6/27/2013,12/10/2013,166,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,0,1,1,23,17,0,40,41,16,0,0,0,1,0,1
0,0,1,6/27/2013,7/17/2013,20,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,47,0,27,27,0,0,0,0,0,0,0
0,0,0,7/17/2014,11/6/2014,112,0,0,-99,4,1,0,0,0,0,3,0,1,1,1,1,0,0,1,0,9,8,0,38,39,1,0,1646.67,0,1,0,1
1,1,0,7/30/2013,10/7/2013,69,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,1,0,0,1,0,27,27,23,1,0,0,0,0,1
0,1,0,9/8/2014,12/29/2014,112,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,1,0,4,0,38,38,19,7,0,0,0,0,1
0,0,1,6/28/2013,5/30/2014,336,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,0,0,18,9,0,54,55,0,0,1088,1088,0,0,1
1,1,0,7/3/2013,7/24/2013,21,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,3,0,23,23,22,2,0,0,0,0,0
0,0,0,7/2/2013,9/20/2013,80,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,23,0,49,49,22,4,0,0,0,0,0
0,0,0,7/2/2013,9/20/2013,80,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,3,0,47,47,13,1,0,0,0,0,0
1,1,0,7/2/2013,11/26/2013,147,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,12,1,49,49,12,1,710,0,2,0,0
0,0,0,7/2/2013,7/15/2013,13,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,1,0,0,45,45,8,0,0,0,0,0,0
0,1,0,7/2/2013,11/1/2013,122,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,0,1,1,2,3,0,30,30,8,0,1300,1300,0,0,0
0,0,0,7/3/2013,2/19/2014,231,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,0,1,0,17,6,0,35,35,8,0,500,500,0,0,0
0,1,0,7/9/2013,7/11/2013,2,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,1,0,1,0,57,57,6,0,0,0,0,0,0
1,1,0,7/3/2013,7/20/2013,17,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,1,0,0,1,43,43,22,5,0,0,0,0,1
1,1,0,6/18/2014,7/11/2014,23,0,0,-99,7,0,0,0,0,2,5,0,-1,0,0,0,0,1,1,0,0,1,1,35,35,44,3,40,40,0,0,0
0,1,0,7/3/2013,10/22/2013,111,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,9,0,45,45,20,1,0,0,0,0,0
0,1,1,3/20/2014,4/2/2014,13,0,0,-99,2,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,3,0,61,61,1,1,2000,2000,0,0,1
1,1,0,7/3/2013,7/8/2013,5,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,1,0,21,21,19,3,0,0,0,0,0
0,0,1,7/3/2013,7/27/2013,24,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,1,0,3,1,0,54,54,9,0,1400,0,1,0,1
0,0,1,7/8/2013,10/28/2013,112,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,15,1,0,31,32,51,3,0,0,0,0,0
1,0,0,7/5/2013,8/8/2013,34,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,24,0,23,23,22,3,0,0,0,0,0
0,0,0,7/5/2013,7/15/2013,10,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,1,0,46,46,14,4,0,0,0,0,0
0,1,0,11/22/2013,7/11/2014,231,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,0,17,7,0,57,58,8,1,1500,1500,0,0,1
0,1,0,7/31/2013,9/30/2014,426,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,1,1,0,9,1,48,49,16,3,0,0,0,0,1
0,1,1,8/14/2013,2/18/2014,188,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,1,1,15,23,0,60,61,11,1,0,0,0,0,1
1,1,0,7/9/2013,7/25/2013,16,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,1,1,50,50,4,3,0,0,0,0,0
0,1,1,7/28/2014,1/30/2015,186,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,0,1,1,2,7,0,25,26,6,0,750,0,0,0,1
0,1,1,7/10/2013,11/18/2013,131,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,0,1,0,2,2,0,37,37,5,0,1200,1200,1,0,0
0,1,1,7/11/2013,7/13/2013,2,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,1,1,22,22,78,1,0,0,0,0,0
0,0,0,8/15/2013,8/28/2013,13,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,1,0,1,63,63,5,1,585,0,1,0,0
1,0,0,7/12/2013,12/1/2013,142,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,1,0,13,13,0,25,25,5,0,900,900,0,0,1
1,0,0,7/15/2013,8/18/2014,399,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,31,7,1,32,33,0,0,0,0,0,0,0
0,0,0,7/31/2013,10/24/2013,85,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,3,0,46,46,4,1,0,0,0,0,0
0,1,1,7/15/2013,8/19/2013,35,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,2,0,40,40,9,1,0,0,0,0,0
0,1,0,8/22/2013,11/24/2013,94,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,0,1,1,0,0,2,0,53,53,28,3,0,0,0,0,0
1,1,0,7/16/2013,9/8/2013,54,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,3,0,45,46,4,12,0,0,0,0,0
0,1,1,7/24/2013,9/1/2013,39,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,0,0,36,37,43,5,0,0,0,0,0
0,1,0,7/18/2013,11/3/2014,473,0,0,-99,13,0,0,0,3,2,8,0,-1,1,0,0,0,1,1,1,59,7,0,38,39,4,1,0,0,0,1,0
0,0,0,11/14/2013,3/23/2014,129,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,1,0,1,0,1,1,1,2,3,1,49,49,28,1,1000,1000,0,0,0
0,0,0,7/18/2013,1/6/2014,172,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,0,1,0,4,33,0,28,28,12,0,700,700,1,0,1
0,1,0,8/5/2013,8/6/2013,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,1,0,25,25,15,2,0,0,0,0,0
0,0,1,8/7/2013,1/3/2014,149,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,0,1,1,0,5,50,1,23,23,20,1,0,0,2,0,0
0,0,0,7/22/2013,7/29/2013,7,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,14,0,48,48,12,0,0,0,0,0,0
0,0,1,7/22/2013,9/28/2013,68,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,38,0,32,32,17,0,0,0,0,0,0
0,1,0,7/23/2013,10/22/2013,91,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,11,0,48,48,15,1,0,0,0,0,0
0,1,0,7/23/2013,2/21/2014,213,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,1,1,0,7,3,0,32,33,12,7,3000,3000,0,0,1
0,0,1,11/25/2013,2/28/2014,95,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,0,0,1,0,17,37,0,26,26,31,0,710,0,2,0,0
0,0,0,7/24/2013,8/1/2013,8,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,27,1,36,36,34,2,0,0,0,0,0
0,1,0,7/29/2013,11/10/2014,469,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,0,0,0,9,10,0,44,45,0,0,2000,2000,0,0,1
0,0,1,8/5/2013,10/28/2013,84,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,5,8,0,42,42,15,4,0,0,0,0,0
0,1,1,7/26/2013,7/26/2013,0,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,1,0,0,1,34,34,8,0,0,0,0,0,0
0,1,1,9/12/2013,12/9/2013,88,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,0,1,1,1,0,1,0,43,43,30,3,0,0,0,0,0
0,1,0,6/10/2014,6/15/2014,5,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,0,1,45,45,5,1,0,0,0,0,0
0,0,1,4/15/2014,11/2/2014,201,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,1,0,1,1,14,9,0,27,28,16,0,0,0,2,0,1
1,1,0,1/17/2014,6/9/2014,143,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,0,1,0,0,0,53,54,0,1,0,0,1,0,1
0,1,0,7/29/2013,9/30/2013,63,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,0,1,1,0,0,2,1,29,29,8,5,0,0,0,0,0
1,1,0,8/23/2013,1/16/2015,511,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,1,1,0,11,10,0,49,50,4,3,2000,2000,0,0,1
1,0,1,10/21/2013,11/10/2013,20,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,1,1,48,48,18,3,0,0,0,0,0
0,1,1,7/30/2013,8/4/2013,5,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,2,0,30,30,4,3,0,0,0,0,0
0,0,0,7/31/2013,9/19/2013,50,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,0,5,8,0,36,36,14,7,0,0,1,0,1
1,0,0,11/19/2013,11/28/2013,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,0,1,49,49,38,0,0,0,0,0,0
1,0,0,9/9/2013,12/19/2013,101,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,1,1,12,7,0,50,50,8,0,0,0,1,0,1
1,0,0,8/2/2013,10/11/2013,70,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,0,1,0,5,10,1,30,31,7,0,2000,2000,0,0,0
0,1,0,8/21/2013,3/24/2014,215,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,0,1,0,26,3,0,46,47,1,0,1600,0,0,0,1
0,0,0,8/21/2013,3/24/2014,215,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,0,0,0,2,1,0,32,33,0,0,0,0,0,0,1
0,0,1,8/5/2013,10/16/2013,72,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,6,0,0,22,22,16,3,1000,1000,0,0,0
1,1,0,8/16/2013,2/6/2014,174,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,1,3,1,1,37,37,25,4,1500,1500,1,0,0
0,0,1,8/5/2013,11/1/2013,88,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,13,0,18,18,4,0,0,0,0,0,0
0,1,0,8/5/2013,11/15/2013,102,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,1,0,38,38,23,4,0,0,0,0,0
0,1,0,8/6/2013,11/22/2013,108,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,1,1,0,1,1,30,30,19,3,0,0,0,0,1
0,1,1,10/8/2014,1/8/2015,92,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,4,0,22,22,22,4,720,0,0,0,0
0,1,1,10/2/2013,11/18/2013,47,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,2,0,44,44,7,2,0,0,0,0,0
0,1,1,9/6/2013,10/31/2014,420,0,0,-99,5,0,0,0,1,1,3,0,1,1,0,0,0,0,1,1,10,2,0,47,48,6,0,980,0,1,1,1
0,1,0,5/7/2014,5/19/2014,12,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,0,0,46,46,7,0,0,0,0,0,0
0,1,0,8/8/2013,4/29/2014,264,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,1,0,19,20,13,0,0,0,0,0,0
0,1,0,2/24/2014,1/12/2015,322,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,5,0,47,48,25,6,0,0,0,0,0
0,0,0,12/12/2013,2/11/2014,61,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,5,26,0,30,30,17,3,0,0,0,0,0
0,1,1,8/9/2013,9/20/2013,42,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,1,0,26,26,4,0,0,0,0,0,0
0,1,1,8/9/2013,9/6/2013,28,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,1,0,35,35,8,3,0,0,0,0,0
0,1,1,7/3/2014,12/1/2014,151,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,1,0,10,4,0,57,57,3,0,300,300,0,0,1
0,0,0,8/12/2013,11/13/2013,93,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,22,0,25,25,4,2,0,0,0,0,0
0,0,1,7/8/2014,11/13/2014,128,0,0,-99,8,0,0,0,2,2,2,2,-1,0,1,0,0,0,0,0,1,5,0,31,32,0,0,0,0,1,0,0
0,0,0,8/13/2013,10/22/2013,70,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,25,0,43,43,20,2,0,0,0,0,0
0,0,1,10/17/2013,3/14/2014,148,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,0,1,1,0,22,3,0,34,35,2,4,7.25,7.25,0,0,1
0,0,1,8/20/2013,9/9/2013,20,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,0,0,23,23,9,3,0,0,0,0,0
0,1,1,8/14/2013,11/12/2013,90,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,1,0,30,30,10,0,0,0,0,0,0
1,1,0,6/28/2011,6/22/2012,360,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,1,1,0,0,3,15,0,33,34,0,3,0,0,0,0,0
0,1,1,8/20/2013,11/22/2013,94,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,1,1,41,41,21,5,0,0,0,0,0
0,0,1,8/19/2013,1/30/2014,164,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,1,1,0,12,2,0,36,37,8,1,1600,0,0,1,1
1,1,0,8/12/2014,12/22/2014,132,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,3,1,54,55,35,1,721,0,0,0,0
0,0,1,8/20/2013,11/18/2013,90,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,2,0,34,34,23,3,0,0,0,0,0
1,0,0,8/20/2013,11/15/2013,87,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,2,0,50,50,4,3,0,0,0,0,0
0,1,0,8/21/2013,8/21/2014,365,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,1,1,0,7,13,0,31,32,7,1,0,0,0,1,1
0,0,0,3/18/2014,8/25/2014,160,0,0,-99,7,0,0,1,1,2,3,0,1,1,0,0,0,0,1,1,7,7,0,44,44,15,0,712,0,1,1,1
0,0,0,8/22/2013,11/14/2014,449,0,0,-99,4,0,1,0,1,2,0,0,1,1,0,0,0,1,1,0,49,10,0,74,75,5,1,1198,0,1,1,1
0,0,1,8/22/2013,12/16/2013,116,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,1,1,22,22,26,0,0,0,0,0,0
0,0,0,8/23/2013,10/28/2013,66,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,6,13,0,41,41,15,7,0,0,0,0,0
0,1,0,12/5/2014,1/15/2015,41,0,0,-99,5,0,0,0,1,2,2,0,-1,0,0,0,0,0,1,0,8,0,1,33,33,12,0,0,0,0,0,0
0,1,1,9/3/2013,1/17/2014,136,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,3,1,54,54,33,4,0,0,1,0,0
0,1,0,9/3/2013,10/30/2013,57,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,10,0,51,52,20,5,0,0,0,0,0
0,0,1,8/26/2013,9/6/2013,11,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,1,0,0,35,35,23,1,0,0,0,0,0
